turns,victory_status,winner,time,white_rating,black_rating,opening_code
76,0,1,10,1270,1544,B07
65,1,0,20,1740,1729,A48
58,2,1,10,1916,1749,B20
49,0,0,10,1730,1592,A35
43,0,0,10,1713,1527,A04
44,2,1,10,1987,1653,A45
91,2,0,10,2039,1660,D55
57,0,0,10,1598,1891,B01
127,0,0,10,1506,2117,B07
70,0,1,10,1783,1432,C57
47,0,0,10,1361,1629,C55
60,0,1,10,1130,1383,C34
77,0,0,10,1364,1065,C00
20,1,1,15,1196,1348,D20
37,1,0,10,1336,1088,C00
89,1,0,15,1310,1273,C42
30,1,0,15,1285,1116,B30
124,0,1,10,1930,1897,B09
43,1,0,10,2012,1904,B94
37,0,0,10,1891,1977,B28
53,1,0,10,1882,1828,C65
80,1,1,10,1822,1873,B22
91,1,0,10,1890,1884,B56
51,1,0,10,1861,1896,B33
43,1,0,10,1883,1942,B02
139,0,0,10,1115,1013,A00
141,0,0,10,1630,1537,D06
76,0,1,10,1601,1621,B00
73,0,0,10,1610,1611,D06
24,1,1,10,1550,1600,D01
81,1,1,10,1677,1587,B12
57,2,0,10,1573,1653,A40
35,1,0,10,1561,1587,A40
39,0,0,10,1638,1570,B12
31,0,0,10,1559,1548,D15
47,1,0,10,1699,1566,B10
137,0,0,10,1557,1494,D31
58,1,1,10,1532,1546,B13
112,2,1,10,1616,1532,B13
48,1,1,10,1543,1550,D50
59,0,0,10,1533,1555,C01
109,0,0,10,1727,1562,B10
69,1,0,10,1552,1491,E60
55,1,0,10,1814,1557,B10
52,0,1,10,1561,1852,E20
134,1,1,10,1271,1557,A00
109,0,0,10,1551,1356,D20
90,1,0,10,1604,1561,B12
63,0,0,10,1544,1738,D08
62,1,1,15,1568,1578,D20
38,1,1,15,1360,1562,B12
31,1,0,10,1552,1503,D15
166,0,1,10,1562,1539,B12
114,0,1,10,1483,1737,B01
66,1,1,10,1488,1727,C48
43,0,0,10,1880,1490,D00
103,0,0,10,1898,1493,C50
54,1,1,10,1499,1667,C68
140,0,1,10,1579,1484,D00
49,0,0,10,1463,1201,C40
25,1,0,10,1785,1466,D00
34,0,1,10,1470,1742,C00
45,0,0,10,1786,1474,C66
44,0,1,10,1475,2012,C45
123,0,0,10,1864,1477,A20
43,1,0,10,1826,1480,C20
39,1,0,10,1469,1469,B30
40,1,1,10,1302,1462,C48
58,0,1,10,1469,1609,C60
66,1,1,10,1566,1455,A20
22,0,1,10,1462,1610,C41
54,1,1,10,1480,1231,B07
141,1,1,10,1799,1832,C00
49,1,0,15,1755,1821,E24
87,1,0,15,1716,1835,B21
132,0,1,10,1847,1809,D11
38,0,1,10,1860,1770,D06
110,0,1,10,1784,1851,B30
81,0,0,14,1841,1832,D26
129,0,0,10,1850,1851,B32
31,0,0,10,1839,1864,D21
101,1,0,10,1808,1890,B50
74,1,1,10,1643,1878,B20
88,2,1,10,1886,1880,B57
27,1,1,10,1828,1890,B80
31,1,0,10,2008,1840,A45
52,0,1,10,1861,1882,C58
72,1,1,10,1856,1836,B30
50,1,1,10,1542,1842,A81
40,1,1,10,1594,1529,B57
51,2,0,10,1428,1544,B20
89,2,0,10,1574,1562,D04
31,1,0,10,1558,1235,D21
30,1,0,10,1604,1700,C78
94,0,1,10,1444,1696,A21
78,0,1,8,1246,1694,C55
57,1,0,8,1684,1658,B12
60,0,1,10,1689,1893,C53
41,0,0,10,1678,1698,A06
81,1,0,10,1671,1553,B40
52,1,1,10,1702,1667,A01
63,0,0,10,1683,1677,B72
54,1,0,8,1798,1697,A00
60,1,1,10,1715,1804,C71
53,1,1,10,1727,1702,C58
51,0,0,10,2040,1718,D00
86,1,0,10,1713,1493,C58
109,0,0,10,1697,1725,D03
84,1,1,10,1777,1712,B57
43,1,1,10,1724,1697,C41
72,0,1,10,1735,1747,C50
53,1,0,10,1757,1746,C44
93,0,0,10,1751,1753,C53
34,1,1,10,1762,1847,C48
54,0,1,10,1901,1746,D15
90,2,1,9,1385,1756,A20
53,0,0,9,1754,1387,B27
55,1,0,10,1443,1296,C24
18,1,1,10,1275,1281,D20
92,0,1,10,1291,1333,C44
109,2,0,10,1268,1303,B01
55,1,0,10,1291,1326,A04
57,1,0,10,1698,1293,C60
18,1,1,10,1297,1591,C21
41,0,0,10,1265,1373,A20
19,0,0,10,1348,1274,A00
75,0,0,10,1264,1216,A00
55,2,0,10,1465,1270,C21
36,0,1,10,1343,1256,C20
73,2,0,10,1286,1276,C46
62,0,1,10,1533,1430,D20
18,1,0,8,1648,1509,C22
36,1,1,15,1701,1618,D31
37,1,0,10,1795,1709,A00
69,1,0,10,1774,1660,B30
91,0,0,10,1677,1683,D32
87,1,0,10,1663,1711,D07
81,2,0,10,1666,1605,D20
53,1,0,10,1620,1687,B21
62,1,1,10,1698,1739,D94
111,2,0,10,1615,1714,B51
72,2,1,10,1725,1786,A50
47,1,0,10,1447,1736,B53
51,1,1,10,1750,1739,A04
19,1,0,10,1748,1283,A07
57,1,1,10,1752,2079,A05
70,0,1,10,1763,1738,B50
57,1,0,10,1783,1530,C01
76,1,1,12,1536,1726,C62
62,0,1,10,1669,1520,B01
56,1,1,10,1522,1941,B10
21,1,1,10,1536,1642,B01
69,1,0,10,1527,1648,C41
57,1,0,10,1652,1534,D07
37,1,0,11,1681,1541,C41
85,1,0,15,1558,1588,C20
209,1,0,10,1859,1585,C41
89,0,0,15,1680,1593,C41
77,1,0,8,1797,1588,C41
43,0,0,8,1565,1584,D00
34,1,1,10,1698,1568,C23
132,1,0,12,1623,1578,C41
51,1,0,12,1657,1600,C41
45,1,0,10,1607,1551,B06
26,1,1,10,1623,1594,C41
19,1,0,10,2189,1595,D02
27,1,0,10,1710,1589,C27
72,1,1,8,1589,1728,B01
61,0,0,10,1956,1591,D30
85,1,0,8,1737,1590,C23
43,0,0,11,1834,1218,C40
18,1,1,10,1317,1538,B01
102,2,1,10,1724,1847,C00
24,1,0,10,1800,1733,E20
80,2,1,10,1741,1880,B32
25,0,0,10,1874,1748,B21
12,1,1,10,1758,1815,C50
56,0,1,10,1842,1743,B90
63,1,0,10,1727,1800,B54
75,0,0,10,1847,1735,B23
33,1,0,10,1867,1743,C00
42,1,1,10,1753,1811,C42
64,0,1,10,1809,1739,B20
17,1,1,10,1811,1723,E00
34,1,1,10,1733,1802,C41
41,1,0,10,1826,1743,D00
37,0,0,10,1726,1856,C40
73,0,0,10,1710,1815,B01
110,2,1,10,1719,1817,C55
41,1,0,10,1809,1729,B96
62,1,1,10,1884,1710,A04
44,0,1,10,1797,1693,B92
49,0,0,10,1668,1891,B06
55,1,0,10,1804,1677,A30
83,0,0,10,1805,1686,E00
52,0,1,10,1696,1812,B90
26,1,1,10,1703,1880,C42
82,2,1,10,1890,1681,B95
80,2,1,10,1690,1830,B00
37,1,0,10,1823,1700,B80
18,1,0,10,1679,1838,B00
47,2,0,10,1908,1697,B07
42,1,1,10,1704,1903,C41
71,1,0,10,1897,1713,B20
71,2,0,10,1880,1722,B50
67,2,0,10,1888,1732,B50
75,2,0,10,1850,1744,E20
43,1,0,15,1792,1760,B50
41,1,1,10,1775,1816,C41
69,2,0,10,1806,1793,A40
24,1,0,10,1772,1817,C50
73,1,0,10,1877,1787,B52
31,1,0,10,1886,1803,B54
37,1,0,10,1739,1830,E12
84,2,1,10,1852,1872,B06
57,0,0,10,1861,1877,B21
29,1,0,10,1850,1872,C50
56,2,1,10,1881,1830,C54
65,0,0,10,1371,1486,C40
90,2,1,10,1479,1475,C30
61,0,0,10,1339,1490,C40
130,0,1,10,1506,1321,D00
44,0,1,10,1454,1497,C40
39,1,0,10,1488,1422,A43
43,1,0,10,1476,1506,D00
62,1,1,10,1397,1468,D21
69,0,0,10,1461,1338,D00
56,0,1,10,1364,1453,D02
92,0,1,10,1456,1444,A00
68,0,1,10,1400,1446,C20
65,1,0,10,1435,1486,D00
72,0,1,10,1354,1427,C20
51,0,0,10,1418,1361,D00
90,0,1,10,1409,1407,C40
129,2,0,10,1399,1319,D00
48,0,1,10,1386,1388,C40
54,0,1,10,1398,1436,B01
56,0,1,10,1409,1268,D00
118,0,1,10,1500,1400,C40
107,0,0,10,1473,1409,C44
46,0,1,10,1361,1399,D00
19,0,0,10,1389,1370,C00
42,1,1,10,1381,1379,C54
39,0,0,10,1368,1382,D00
57,0,0,10,1359,1339,D02
43,0,0,10,1348,1360,D00
79,0,0,10,1349,1359,C20
103,0,0,10,1415,1379,C26
104,0,1,10,1389,1405,D00
78,0,1,10,1397,1509,C02
67,1,0,10,1392,1395,C40
66,0,1,10,1407,1373,C20
113,0,0,10,1359,1420,C40
13,1,0,10,1410,1390,C20
18,1,1,10,1429,1399,C40
38,0,1,10,1374,1391,A00
68,0,1,10,1403,1363,C00
37,1,0,10,1350,1416,D00
38,1,1,10,1355,1406,D02
74,1,1,10,1782,1710,C34
76,1,1,10,1734,1697,C50
27,1,1,10,1707,1775,B50
55,1,0,10,1978,1711,C70
48,1,0,10,1704,1549,A50
76,1,1,10,1710,1692,C45
168,1,1,10,1705,1679,B13
46,1,1,10,1712,1867,A80
114,0,1,10,1505,1706,D00
126,2,1,10,1718,1941,A45
95,0,0,10,1374,1740,C50
149,0,0,10,1743,1498,A40
83,2,0,10,1730,1754,B28
30,1,0,10,2092,1733,C45
144,0,1,10,1752,1465,D06
41,1,1,10,1760,1908,E90
24,1,1,10,1758,2112,D80
39,1,0,10,1750,1634,A43
92,1,1,10,1877,1733,C70
109,1,0,10,1716,1857,C00
70,0,1,10,1057,1716,D00
49,1,0,15,1858,1723,C24
136,0,1,10,2054,1683,A00
46,1,1,10,1686,2022,A85
21,1,1,10,1209,1685,D02
52,1,1,10,1964,2331,A00
58,0,1,10,1754,2329,D00
43,1,0,10,2329,1613,C66
59,1,0,10,2320,2132,B80
76,1,1,10,2275,2303,A14
62,2,1,10,1846,1788,B90
97,1,0,10,1780,1677,C00
62,1,0,10,1776,1460,B54
36,1,1,10,1788,1600,A40
118,1,1,10,1552,1783,A00
71,0,0,10,1877,1792,B50
45,0,0,10,1793,1519,B07
41,0,0,10,1792,1178,D06
54,0,1,10,1655,1785,B52
92,2,1,10,1676,1777,B50
59,1,0,10,1775,1337,D20
64,0,1,10,1408,1772,B25
106,1,1,10,1798,1390,D20
69,0,0,10,1786,1816,D91
41,1,0,10,1764,1798,B53
69,0,0,10,1783,1916,D37
164,2,1,10,1558,1583,C55
42,1,0,10,1544,1636,B32
58,1,1,10,1542,1530,B10
20,2,1,8,1532,1567,B06
57,0,0,10,1707,1550,D00
17,1,0,10,1536,1534,C41
37,1,0,10,1524,1536,C41
47,1,0,10,1794,1816,E12
91,1,0,10,1807,1741,C02
14,1,0,10,1796,1805,D20
69,1,1,10,1817,1784,B20
62,1,1,10,1748,1774,A00
73,2,0,10,1762,1805,E61
18,1,1,10,1775,1728,A43
31,1,0,10,2167,1777,C37
64,1,1,10,1742,1767,B30
110,2,1,10,1779,1735,D31
175,0,0,10,1773,1613,D06
117,1,0,10,1820,1782,C39
34,1,1,10,1642,1775,A46
28,1,1,10,1782,1914,D35
51,1,0,10,1775,1665,D35
74,1,0,10,1791,1785,D20
48,1,1,10,1798,1725,A00
71,1,0,10,1781,1809,C20
33,1,0,10,1797,1865,E24
40,1,1,10,1765,1787,C50
107,2,0,10,1778,1701,B12
40,1,1,10,1789,1796,E61
23,1,0,10,1806,1799,C26
27,0,0,10,1900,1806,C62
100,0,1,10,1817,1809,D20
31,1,0,10,1895,1825,C37
41,1,0,10,1815,1792,D20
12,1,0,10,1807,1827,C50
23,1,0,10,1546,1845,C53
87,1,0,10,1835,1819,D20
132,1,1,10,1843,1902,D10
72,1,0,10,1773,1856,A45
41,1,0,10,1849,1810,E61
30,1,1,10,1862,1764,A51
73,0,0,10,1854,1765,A85
50,1,1,10,1865,1845,A80
107,1,0,10,1834,1877,A03
29,1,0,10,2074,1883,C45
32,0,1,10,1779,1875,C50
108,0,1,10,1886,1864,C11
51,1,0,10,1852,1898,D08
79,1,0,10,1842,1800,D51
98,1,1,15,1713,1735,C50
139,0,0,15,1619,1727,A01
139,1,0,15,1711,1738,D00
100,1,1,15,1721,1727,D00
42,0,1,15,1739,1701,C23
61,1,0,15,1787,1749,C50
54,0,1,15,1760,1740,C26
43,0,0,15,1753,1611,B06
57,0,0,15,1641,1770,A40
90,0,1,15,1785,1616,B08
116,2,1,15,1751,1775,C50
104,1,1,15,1787,1739,B20
101,2,0,15,1767,1799,C62
93,2,0,15,1792,1688,C50
47,0,0,15,1788,1665,C55
66,1,1,15,1674,1781,C50
80,1,1,15,1812,1693,C46
108,1,1,15,1734,1803,C44
81,1,0,15,1794,1724,C50
96,1,1,15,1811,1603,B12
41,1,0,15,1810,1641,B20
31,0,0,15,1623,1827,C21
59,0,0,15,1821,1620,B12
31,1,0,15,1800,1647,B20
151,1,0,15,1794,1648,B00
52,0,1,15,1809,1662,C50
47,0,0,15,1802,1660,C50
88,1,1,15,1667,1795,C62
70,1,1,15,1679,1788,C44
71,1,0,15,1780,1686,C50
42,1,1,15,1694,1771,C50
16,2,1,15,1622,1765,C30
98,1,1,15,1776,1759,B20
72,1,1,15,1788,1740,C02
56,0,1,15,1794,1724,B20
74,1,1,15,1800,1959,B20
77,1,0,15,1952,1807,C44
48,0,1,15,1754,1797,C46
49,1,0,8,2324,2033,E63
72,0,1,10,2033,2368,B90
97,2,0,10,2214,2039,A30
35,1,0,8,2149,2031,B52
74,1,0,8,2352,2366,C40
161,0,0,8,2351,2363,B50
86,1,1,8,1814,1662,C00
150,1,1,25,1634,1836,C00
119,1,0,30,1845,1758,C65
81,1,0,45,1847,1812,C01
40,1,1,8,1787,1500,C01
33,2,0,20,1772,1583,D35
45,1,0,30,1390,1500,D00
40,1,1,10,1332,1105,C44
3,1,0,10,1242,1134,C40
16,1,1,20,1143,1558,B07
96,2,1,10,1182,1062,B00
45,1,0,10,1302,1278,C46
105,1,0,10,1104,1175,C20
105,1,0,10,1801,1816,A45
123,1,0,10,1807,1587,D08
73,0,0,10,1779,1315,A40
71,1,0,10,1735,1622,D20
70,1,1,10,1772,1781,C45
60,1,1,10,1794,1712,C44
32,1,1,10,1765,1784,C45
17,1,0,10,1836,1830,A03
46,0,1,10,1558,1796,C62
67,1,0,10,1746,1565,C41
56,0,1,10,1573,1653,C62
41,1,0,10,1500,1452,B22
101,1,0,10,1576,1578,A22
111,2,0,10,1727,1582,C42
127,2,0,10,1670,1591,C46
46,1,0,10,1582,1523,B10
88,2,1,10,1592,1607,A10
2,1,1,10,1629,1580,C20
89,2,0,10,1593,1590,C42
60,2,1,10,1600,1620,A17
45,1,0,10,1590,1571,D31
49,0,0,10,1586,1601,A40
58,1,1,10,1612,1557,A15
58,0,1,10,1590,1601,D02
12,1,1,10,1612,1600,A10
46,1,1,10,1587,1592,D53
52,2,1,10,1602,1650,A10
89,1,0,10,1596,1422,A34
35,0,0,10,1585,1593,A17
65,2,0,10,1573,1596,C22
75,2,0,10,1539,1609,C48
73,0,0,10,1589,1621,D30
132,0,1,10,1632,1618,A10
48,1,1,10,1624,1621,C42
30,0,1,10,1630,1678,A11
104,0,1,10,1638,1757,A21
75,2,0,10,1661,1648,D00
74,0,1,10,1668,1237,A13
80,1,1,10,1517,1661,C42
111,1,0,10,1621,1673,C42
41,1,0,10,1670,1642,A10
52,1,1,10,1532,1663,D30
118,2,1,10,1638,1643,C42
42,1,1,10,1684,1631,A30
40,1,0,10,1621,1616,A25
24,0,1,10,1413,1616,C42
59,1,0,10,1607,1558,A21
72,1,1,10,1594,1596,C28
60,1,1,10,1588,1585,D00
129,0,0,10,1576,1538,A36
100,0,1,10,1508,1567,C00
54,0,1,10,1560,1556,C02
41,1,0,10,1547,1493,A22
34,1,0,10,1537,1495,A13
29,0,0,10,1594,1547,C00
34,1,1,10,1394,1531,C42
73,2,0,10,1522,1503,A22
71,0,0,10,1816,1817,C47
82,0,1,10,1831,1721,A05
50,1,1,10,2043,1814,B00
35,0,0,10,1802,1826,A04
61,1,1,10,1615,1796,A01
28,1,1,10,1804,1915,A08
57,1,0,10,2005,1809,A40
52,1,1,10,1817,1924,A04
59,0,0,10,1806,1808,D02
76,1,1,10,1826,2013,A00
8,1,1,10,1391,1824,A00
94,1,1,10,1839,1736,A04
91,0,0,10,1828,1802,A04
93,2,0,10,2318,1830,A40
74,0,1,10,1746,1815,A00
19,1,0,10,1810,1564,A04
66,1,1,10,1797,1799,B02
34,0,1,10,1435,1796,A15
53,0,0,25,1562,1650,C40
4,2,1,10,1606,1567,B30
47,0,0,10,1677,1640,D02
60,1,1,10,1650,1636,C02
52,1,1,10,1772,1612,C22
66,0,1,10,1874,1486,C55
61,1,0,10,1833,1602,C55
104,0,1,15,1280,1244,B02
59,0,0,10,1118,1125,C00
64,1,0,10,1177,1131,B10
13,1,1,10,1019,1138,D02
48,1,1,10,1176,1120,A00
78,1,1,10,1138,1093,B02
54,0,1,10,1156,1120,C40
53,0,0,10,1114,820,D00
35,0,0,10,1164,1130,A03
49,1,0,10,1110,1148,D00
43,1,0,10,1096,1012,A00
65,0,0,10,1075,1116,A00
57,1,0,10,1113,1209,C20
88,2,1,10,1130,1203,D00
60,1,1,10,1159,1068,C41
128,0,1,10,1228,1128,C42
167,0,0,10,1012,1164,C41
80,1,1,10,1174,1453,C45
21,2,0,10,1270,1226,C20
87,0,0,10,1375,1248,A03
53,0,0,10,1293,1282,C42
61,1,0,10,1810,1686,A40
33,1,0,10,1680,1499,C55
54,1,0,10,1882,1686,A40
101,0,0,10,1929,1690,C21
63,1,0,10,1681,1614,C41
135,0,0,10,1717,1664,C57
69,1,1,8,1403,1314,B84
34,1,1,8,1358,1392,C00
48,2,1,10,1558,1372,C02
70,0,1,10,1029,1753,E00
9,1,0,40,1524,1500,B00
72,1,1,8,1295,1374,D30
13,1,0,20,1282,1358,D20
78,1,0,15,1272,1246,D30
52,1,1,20,1205,1278,D31
54,1,1,20,1302,1306,D01
53,1,0,15,1297,1236,D06
44,1,1,10,1301,1368,D20
27,1,0,30,1401,1304,C24
48,1,1,15,1313,1374,D06
42,1,1,8,1308,1337,A40
20,1,0,15,1276,1179,D20
58,1,1,30,1288,1587,D10
53,1,0,15,1943,1500,B01
66,0,1,15,1752,1960,C00
31,1,1,15,1877,1940,C01
33,1,0,15,1932,1644,A34
8,1,1,15,1632,1924,C00
9,1,0,15,1916,1620,A10
79,2,0,10,1919,1945,C02
30,1,1,30,1572,1832,B07
37,1,0,30,1659,1555,A10
22,1,1,60,1815,1378,A10
120,2,1,15,1446,1494,D25
69,1,0,30,1497,1456,D06
82,1,1,30,1466,1527,D06
75,1,0,30,1661,1450,C57
94,1,1,10,1491,1346,B15
70,0,1,10,1318,1483,C42
58,0,1,10,1496,1511,B30
44,1,1,10,1485,1482,D05
117,0,0,10,1467,1456,B40
31,1,1,10,1446,1452,C44
65,1,0,10,1421,1429,C62
37,0,0,10,1329,1443,C60
11,1,1,15,952,1394,A00
31,0,0,15,1390,967,B00
46,2,1,10,1046,1030,B10
13,1,0,10,1045,1119,A04
14,1,1,10,1179,1329,A00
69,0,0,10,1409,1228,B00
48,1,0,10,1388,1326,B10
28,0,1,10,1500,1503,A00
4,1,1,10,1650,1812,C44
43,1,0,10,1436,1668,C00
78,0,1,10,1678,1715,D10
75,2,0,10,1724,1688,B08
39,1,0,10,1678,1630,D20
41,1,0,10,1728,1688,B32
98,2,1,10,1701,1638,C50
62,1,1,10,1715,1652,B50
61,2,0,10,1777,1725,E90
100,0,1,10,1745,1747,B40
37,2,0,10,1831,1745,B21
125,0,0,10,1732,1747,B01
30,0,1,10,1759,1719,A41
80,2,1,10,1747,1588,D06
63,1,0,10,1742,1506,C41
49,0,0,10,1728,1772,D02
39,0,0,10,2257,1730,B07
102,2,1,10,1434,1726,A00
38,0,1,10,1742,1602,C55
105,2,0,10,1997,1747,B07
35,1,1,10,1751,1992,C00
35,1,0,10,1987,1757,B08
82,2,1,10,1762,1971,C42
83,2,0,10,1964,1768,B08
89,0,0,10,1939,1795,A00
22,1,1,10,1811,1696,C40
39,1,0,10,1894,1820,B07
34,1,1,10,1835,1733,C89
45,1,0,10,1832,1503,D06
88,1,1,10,2242,1811,B06
39,1,0,10,2101,1824,D30
62,1,1,10,1828,2097,B28
102,1,1,10,1846,1622,B00
41,1,0,10,2048,1852,B07
36,1,1,10,1860,1969,B30
81,1,1,10,1820,1850,B07
71,1,0,10,1846,1551,C67
32,1,1,10,1680,1839,B50
65,1,0,10,1829,1777,B00
68,0,1,10,1604,1824,B08
59,1,0,10,1449,940,C24
80,1,1,10,949,1064,A15
66,0,1,10,961,974,A00
89,1,0,10,963,975,C20
5,2,0,10,1046,986,C27
95,2,0,8,1801,1784,A04
92,0,1,9,1815,1724,B18
63,1,0,10,1412,1410,B01
28,0,1,10,1417,1565,C00
49,0,0,10,1412,1174,C23
20,1,1,10,1464,1397,A06
68,1,1,10,1387,1385,A06
140,2,1,10,1383,1588,B00
200,2,1,10,1910,1827,A47
80,1,1,10,1752,1818,D01
47,1,0,10,1809,1762,B01
51,2,0,10,1803,1658,C41
71,1,0,10,1818,1813,C27
88,1,1,10,1806,1802,C42
85,1,0,10,1796,1700,B15
162,1,1,10,1807,1786,B20
60,1,1,10,1726,1799,C02
141,0,0,10,1795,1523,C50
43,1,0,10,1777,2054,C00
51,1,0,10,1789,1786,A35
109,2,0,10,1775,1761,B30
131,2,0,10,1807,1809,C21
60,1,1,10,1823,1729,B18
44,1,1,10,1764,1814,A45
83,1,0,10,1801,1881,B50
52,1,1,10,1814,1723,B30
80,1,1,10,1733,1806,A45
73,0,0,10,1743,1819,A52
92,2,1,10,1600,1652,D53
63,1,0,10,1640,1672,B07
99,0,0,10,2095,1679,B77
69,1,0,10,1872,1685,C50
34,0,1,10,1421,1680,C20
37,1,0,10,1670,1625,C28
72,1,1,10,1686,1676,B00
61,1,0,10,1804,1698,A25
87,1,0,10,1691,1567,C25
49,0,0,10,1679,1690,B52
11,1,0,10,1666,1702,C28
66,0,1,10,1691,1643,C00
27,0,0,10,1933,1696,C37
25,1,0,10,1675,2055,B40
102,0,1,10,1716,1661,C21
60,0,1,10,1568,1653,D00
45,1,0,10,1648,1630,B30
99,1,0,10,1647,1664,C31
41,0,0,10,1664,1632,C00
55,0,0,10,1661,1322,C27
51,1,0,10,1765,1669,D15
72,0,1,10,1672,2052,B30
97,2,0,10,1785,1680,C50
48,1,1,10,1873,1913,C40
61,0,0,10,1871,1456,A42
13,1,0,10,1871,1098,C55
80,1,0,10,1836,1884,C71
101,2,0,10,1822,1886,D02
68,1,1,10,1901,1806,C44
87,1,0,10,1893,1768,C00
104,0,1,10,1738,1886,A30
81,1,0,10,1872,1940,B00
21,1,0,10,1862,1809,C44
65,1,0,10,1753,1871,C50
46,1,1,10,1826,1860,C30
80,1,1,10,1882,1504,C44
96,0,1,10,1729,1874,C45
118,0,1,10,1232,1874,C45
74,1,0,8,2016,1889,C70
56,2,1,10,1282,1472,D10
82,1,1,15,1330,1464,B25
38,1,1,25,1461,1559,C41
73,1,0,15,1391,1437,C22
29,1,0,10,1352,1431,A00
86,1,0,12,1450,1136,B00
23,1,0,10,2131,1869,D06
58,1,0,10,1852,1805,C00
64,0,1,10,1873,1858,B70
71,2,0,10,1865,1623,B13
128,1,1,10,1732,1850,C68
72,0,1,10,1864,2011,C45
76,0,1,10,2040,1827,C54
79,0,0,10,1800,1508,C44
19,1,0,10,1918,1820,A28
35,1,1,10,1842,1915,B13
47,1,1,10,1502,1834,C50
99,0,0,10,1810,1728,C41
58,1,1,10,1789,1776,C50
95,2,0,10,1723,1708,B00
41,0,0,10,1662,1808,C44
44,1,0,10,1801,1697,C77
50,0,1,10,1750,1761,C40
47,0,0,10,1678,1717,C01
99,1,0,10,1596,1643,C44
75,1,0,10,1893,1897,A42
57,1,0,10,2003,1901,C07
105,1,0,10,1899,1776,E61
78,0,1,10,1610,1895,A40
129,1,0,10,1888,1736,E61
59,0,0,10,2224,1802,B22
70,1,1,10,1783,2222,B21
93,1,0,10,2217,1970,B00
74,1,1,10,1873,2214,B22
62,1,0,10,2211,1878,C41
28,0,1,10,1935,2206,B57
57,1,0,10,2200,2029,B22
27,1,0,10,2199,1622,C55
64,1,1,10,1971,2194,B21
90,0,1,10,1801,2189,B21
37,0,0,10,2188,1536,C00
53,1,0,30,2154,2010,B22
57,1,0,30,2140,2218,E54
48,1,1,15,2043,2132,A45
43,1,0,15,2122,2052,B01
115,0,0,15,2007,2138,A02
57,1,0,15,2128,2064,B01
156,0,1,10,1610,1578,B20
35,0,0,10,1743,1594,A45
96,1,0,10,1584,1591,D06
54,0,1,10,1595,1563,A50
44,0,1,10,1573,1597,B20
150,1,1,10,1609,1552,A40
106,1,1,10,1619,1632,E20
40,1,1,10,1591,1609,B50
53,1,0,10,1611,1557,D20
75,1,0,10,1667,1620,A45
57,0,0,10,1599,1631,A46
29,1,0,10,1620,1639,E00
113,0,0,10,1645,1630,B90
205,2,0,10,1617,1704,D06
62,0,1,10,1601,1607,B57
49,0,0,10,1569,1619,B57
17,2,0,10,1621,1593,D10
37,0,0,10,1609,1688,A40
127,1,0,10,1598,1619,B21
30,1,1,10,1574,1619,B20
61,1,0,10,1609,1590,D45
88,0,1,10,1641,1598,B90
71,0,0,10,1661,1606,B90
48,0,1,10,1617,1616,D20
58,1,1,10,1620,1606,B50
79,1,0,10,1597,1565,A40
73,1,0,10,1599,1607,A46
40,1,1,10,1601,1597,B20
48,0,1,10,1607,1600,D20
54,0,1,10,1615,1704,D20
73,0,0,10,1601,1626,A00
48,0,1,10,1635,1666,D07
43,0,0,10,1662,1645,A45
48,0,1,10,1598,1636,A45
45,1,0,10,1628,1556,D20
54,0,1,10,1638,1639,A40
113,1,0,10,1930,2204,A40
75,0,0,10,1860,1938,B30
28,1,1,10,1905,1924,A12
126,2,1,15,1313,1543,A30
8,1,1,15,1563,1290,A20
67,1,0,15,1266,1585,A13
49,1,1,20,1542,1242,E61
35,0,0,20,1525,1249,A30
86,1,0,20,1225,1546,A34
65,0,0,15,1198,1613,A10
66,1,1,15,1189,1621,A21
63,0,0,12,1619,1191,A40
35,1,0,15,1176,1201,A13
79,0,0,8,1308,1185,A20
45,0,0,8,1164,1326,D10
73,1,0,8,1318,1173,A20
114,0,1,12,1180,1361,A40
18,1,0,12,1355,1188,A00
116,2,1,9,1203,1267,D06
42,0,1,9,1283,1182,A57
84,0,1,15,1537,1543,C02
71,2,0,10,1453,1550,C02
90,2,1,15,1528,1495,C00
55,0,0,10,1545,1490,C00
52,0,1,30,1508,1562,C61
31,0,0,30,1552,1518,C00
23,1,0,30,1505,1565,C61
35,1,1,30,1580,1492,C00
35,1,0,30,1466,1406,C70
64,2,1,15,1454,1479,A40
71,2,0,10,1516,1489,C02
60,1,0,15,1413,1280,C61
41,0,0,15,1284,1436,C40
49,0,0,15,1426,1500,C20
93,0,0,15,1405,1040,D10
25,1,0,15,1516,1413,C41
46,0,1,15,1434,1401,D02
37,0,0,15,1388,1447,C44
36,1,0,15,1507,1396,A00
17,1,0,15,1636,1400,B23
50,1,1,14,1415,1577,C20
45,2,0,10,1309,1419,C41
40,1,1,10,1363,1418,C45
34,1,1,10,1423,1650,B20
106,1,1,15,1418,1445,A40
65,2,0,15,1587,1424,A40
57,2,0,10,1643,1424,D00
39,1,0,10,1435,1453,C20
45,1,0,10,1728,1458,A04
33,1,0,10,1470,1469,C53
22,1,0,10,1461,1355,C55
55,1,0,10,1642,1485,D20
43,1,0,15,1727,1466,D52
61,1,0,10,1461,1316,B01
58,0,1,10,1461,1455,C20
71,0,0,10,1446,1344,B27
39,0,0,10,1436,1388,B00
51,1,1,20,1994,2160,A80
88,2,1,10,1661,2069,C57
68,1,1,10,2211,1637,A45
